"SENDUNIT","RECVUNIT","CONTENTS","REASON","PUB_TIME","START_TIME","END_TIME"
"北京区管","济南","限制济南方向昆明落地出GULEK 45分钟一架(备注：转西安)","航班时刻","201810211955 ","201810212020 ","201810220020 "
"北京区管","济南","限制济南方向西安落地出GULEK 40分钟一架(备注：转西安，高低合算)","天气原因","201810221927 ","201810212120 ","201810220632 "
"北京区管","济南","限制济南方向成都落地出GULEK 30分钟一架(备注：转西安)","航班时刻","201810212015 ","201810212150 ","201810220050 "
"北京区管","济南","限制济南方向北京落地出TUMLO 30分钟一架(备注：总量45架)","机场原因","201810211822 ","201810212200 ","201810212359 "
"北京区管","济南","限制济南方向出GULEK贵阳区域 200公里一架(备注：转西安)","军事活动","201810220819 ","201810220850 ","201810221620 "
"北京区管","济南","限制济南方向重庆落地出GULEK 20分钟一架(备注：转西安)","军事活动","201810220819 ","201810220850 ","201810221039 "
"北京区管","济南","限制济南方向南苑,天津落地出TUMLO 120公里一架","天气原因","201810221846 ","201810221900 ","201810222100 "
"北京区管","济南","限制济南方向昆明落地出GULEK 60分钟一架(备注：转西安)","航班时刻","201810221952 ","201810222000 ","201810230010 "
"北京区管","济南","限制济南方向天津,南苑落地出TUMLO 80公里一架","天气原因","201810222025 ","201810222100 ","201810222231 "
"北京区管","济南","限制济南方向南苑,天津落地出TUMLO 80公里一架","天气原因","201810222025 ","201810222100 ","201810222358 "
"北京区管","济南","限制济南方向北京落地出TUMLO 30分钟一架(备注：总量45架)","机场原因","201810221815 ","201810222200 ","201810230200 "
"北京区管","济南","限制济南方向成都落地出GULEK 30分钟一架(备注：转西安 国际不限)","航班时刻","201810221952 ","201810222250 ","201810230020 "
"北京区管","济南","限制济南方向石家庄落地出TUMLO S0720含以上 15分钟一架","军事活动","201810230810 ","201810230810 ","201810231730 "
"北京区管","济南","限制济南方向出TUMLO S0360含以上","军事活动","201810230810 ","201810230810 ","201810231730 "
"北京区管","济南","限制济南方向南苑,天津落地出TUMLO S0660含以下","军事活动","201810230810 ","201810230810 ","201810231730 "
"北京区管","济南","限制济南方向重庆落地出GULEK 20分钟一架(备注：转西安)","军事活动","201810230844 ","201810230844 ","201810231103 "
"北京区管","济南","限制济南方向出GULEK贵阳区域 200公里一架(备注：转西安)","军事活动","201810230844 ","201810230844 ","201810231600 "
"北京区管","蒙古","限制蒙古方向仁川落地 120公里一架(备注：转大连，仁川流控)","空管原因","201810180723 ","201810180723 ","201810181500 "
"北京区管","蒙古","限制蒙古方向仁川落地 120公里一架(备注：转大连 流量)","其他","201810200914 ","201810201130 ","201810201530 "
"北京区管","蒙古","限制蒙古方向仁川落地 60公里一架(备注：转大连)","航班时刻","201810230910 ","201810230910 ","201810231200 "
"内部","北京区管","限PIGAN上海方向只用S0660","军事活动","201810191532 ","201810191600 ","201810192359 "
"北京区管","内部","限南苑,北京起飞LADIX上海方向上海区域同高度80公里一架","天气原因","201810222054 ","201810222054 ","201810222231 "
"北京区管","内部","限北京起飞LADIX上海方向只用S0950(备注：专机)","军事活动","201810230812 ","201810230900 ","201810230930 "
"北京区管","内部","限榆林,延安,西安落地SOSDI西安方向只用S0780 10分钟一架","军事活动","201810171153 ","201810171200 ","201810171419 "
"北京区管","内部","限SOSDI西安方向 S0840禁用","军事活动","201810171153 ","201810171200 ","201810171411 "
"北京区管","内部","限北京,南苑起飞SOSDI西安方向 10分钟一架","军事活动","201810171724 ","201810171730 ","201810171930 "
"北京区管","内部","限南苑,北京起飞西安落地SOSDI西安方向 10分钟一架","军事活动","201810171724 ","201810171730 ","201810171851 "
"北京区管","内部","限SOSDI西安方向 S0570含以上","军事活动","201810181025 ","201810181030 ","201810181624 "
"北京区管","内部","限南苑,北京起飞SOSDI西安方向 S1100,S0980禁用","军事活动","201810181412 ","201810181430 ","201810181515 "
"北京区管","内部","限石家庄起飞PIGAN西安方向 80公里一架","航班时刻","201810212312 ","201810220730 ","201810220930 "
"北京区管","内部","限天津起飞KALBA沈阳方向 15分钟一架","军事活动","201810170717 ","201810170750 ","201810171600 "
"北京区管","内部","限天津起飞KALBA沈阳方向 5分钟一架","军事活动","201810181720 ","201810181730 ","201810181900 "
"北京区管","内部","限天津起飞KALBA沈阳方向 15分钟一架","军事活动","201810181720 ","201810181730 ","201810181900 "
"北京区管","内部","限北京,南苑起飞RENOB广州方向 H134航路 S0840禁用","军事活动","201810182004 ","201810182004 ","201810182359 "
"北京区管","内部","限南苑,北京起飞RENOB广州方向 H134航路 S0840禁用(备注：LARAD之前要上S1100保持，若上不去提前申请)","军事活动","201810192007 ","201810190600 ","201810190715 "
"北京区管","内部","限南苑,北京起飞RENOB广州方向 H134航路 S0840禁用(备注：原FL084改FL098放行)","军事活动","201810190715 ","201810190715 ","201810191739 "
"北京区管","内部","限RENOB广州方向 H134航路 S0840禁用(备注：原8400M改飞9800M)","军事活动","201810200707 ","201810200707 ","201810201917 "
"内部","北京区管","限KM全部方向 S0450含以下,天津落地不受限","航班时刻","201810170721 ","201810170730 ","201810170930 "
"内部","北京区管","限PIGAN全部方向 S0660含以下(备注：航路结构)","其他","201810170743 ","201810170743 ","201810172200 "
"北京区管","内部","限天津起飞KALBA全部方向沈阳区域 15分钟一架","军事活动","201810170717 ","201810170750 ","201810171900 "
"内部","北京区管","限天津起飞LADIX全部方向太原区域 10分钟一架,太原落地不受限","军事活动","201810170716 ","201810170840 ","201810171323 "
"北京区管","内部","限天津起飞KALBA全部方向 起飞申请(备注：扇面申请)","军事活动","201810171019 ","201810171019 ","201810171558 "
"北京区管","内部","限ISGOD全部方向沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810170642 ","201810171030 ","201810171330 "
"北京区管","内部","限北京起飞LADIX全部方向青岛区域,大连区域 50公里一架","军事活动","201810171048 ","201810171100 ","201810171558 "
"北京区管","内部","限天津起飞LADIX全部方向上海区域,郑州区域 70公里一架","军事活动","201810171050 ","201810171100 ","201810172100 "
"北京区管","内部","限天津起飞LADIX全部方向上海区域,郑州区域 20公里一架","军事活动","201810171050 ","201810171100 ","201810172100 "
"北京区管","内部","限北京,南苑起飞RENOB全部方向 1分钟一架","军事活动","201810170725 ","201810171200 ","201810171300 "
"北京区管","内部","限天津起飞LADIX全部方向太原区域 10分钟一架(备注：转太原)","军事活动","201810171323 ","201810171323 ","201810171604 "
"北京区管","内部","限ISGOD全部方向沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810170642 ","201810171330 ","201810171530 "
"北京区管","内部","限天津起飞LADIX全部方向太原区域 100公里一架(备注：转太原)","军事活动","201810171604 ","201810171604 ","201810171845 "
"北京区管","内部","限天津起飞KALBA全部方向 起飞申请(备注：扇面申请)","军事活动","201810171635 ","201810171635 ","201810171650 "
"北京区管","内部","限北京落地ISGOD全部方向 30分钟一架(备注：总量45)","机场原因","201810171825 ","201810172200 ","201810172358 "
"北京区管","内部","限北京落地TZH全部方向 30分钟一架(备注：总量45)","机场原因","201810171825 ","201810172200 ","201810172358 "
"北京区管","内部","限天津起飞KALBA全部方向 起飞申请","军事活动","201810180725 ","201810180730 ","201810181730 "
"北京区管","内部","限北京起飞LADIX全部方向青岛区域,大连区域 50公里一架 起飞申请","军事活动","201810180725 ","201810180730 ","201810181700 "
"内部","北京区管","限KM全部方向 S0450含以下","航班时刻","201810180759 ","201810180730 ","201810180930 "
"内部","北京区管","限KM全部方向 S0450含以下,天津落地不受限","航班时刻","201810180759 ","201810180730 ","201810180930 "
"北京区管","内部","限北京起飞LADIX全部方向青岛区域,大连区域 50公里一架","军事活动","201810180733 ","201810180733 ","201810181700 "
"内部","北京区管","限天津起飞LADIX全部方向太原区域 100公里一架","军事活动","201810180819 ","201810180830 ","201810180955 "
"内部","北京区管","限天津起飞LADIX全部方向郑州区域,济南区域 70公里一架","军事活动","201810180819 ","201810180830 ","201810181800 "
"北京区管","内部","限北京,南苑起飞SOSDI全部方向西安区域 S1100,S0980禁用","军事活动","201810180907 ","201810180907 ","201810182359 "
"北京区管","内部","限南苑,北京起飞RENOB全部方向 S1100,S0980禁用","军事活动","201810180907 ","201810180930 ","201810181054 "
"北京区管","内部","限天津起飞LADIX全部方向郑州区域,太原区域,济南区域 70公里一架","军事活动","201810180819 ","201810180955 ","201810181800 "
"北京区管","内部","限大连落地ISGOD全部方向 60分钟一架(备注：转大连 10：20之前不接收大连落地)","机场原因","201810172116 ","201810181020 ","201810181220 "
"北京区管","内部","限ISGOD全部方向沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810180645 ","201810181030 ","201810181330 "
"内部","北京区管","限北京,南苑起飞RENOB全部方向 S1100,S1040,S0980,S0920禁用","军事活动","201810181309 ","201810181320 ","201810182359 "
"内部","北京区管","限南苑,北京起飞RENOB全部方向 S1100,S1040,S0980,S0920禁用","军事活动","201810181319 ","201810181320 ","201810181422 "
"北京区管","内部","限ISGOD全部方向沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810180645 ","201810181330 ","201810181530 "
"北京区管","内部","限天津起飞LADIX全部方向太原区域 150公里一架,太原落地不受限","军事活动","201810181349 ","201810181350 ","201810182359 "
"北京区管","内部","限天津起飞LADIX全部方向太原区域只用S0720 100公里一架(备注：太原限)","军事活动","201810181317 ","201810181410 ","201810181552 "
"北京区管","内部","限SQ,P294全部方向上海区域,广州区域 10分钟一架,北京起飞不受限(备注：转太原)","军事活动","201810181325 ","201810181430 ","201810182359 "
"北京区管","内部","限SQ,P294全部方向上海区域,广州区域 10分钟一架(备注：转太原)","军事活动","201810181319 ","201810181430 ","201810182359 "
"北京区管","内部","限SQ全部方向上海区域,广州区域 10分钟一架,北京起飞不受限(备注：转太原)","军事活动","201810181331 ","201810181430 ","201810181519 "
"北京区管","内部","限SQ全部方向郑州区域 20分钟一架,北京起飞不受限(备注：转太原)","军事活动","201810181513 ","201810181513 ","201810181516 "
"北京区管","内部","限SQ全部方向上海区域,广州区域 20分钟一架,北京起飞不受限(备注：转太原)","军事活动","201810181519 ","201810181519 ","201810181830 "
"北京区管","内部","限天津起飞LADIX全部方向郑州区域 禁航","军事活动","201810181549 ","201810181555 ","201810181620 "
"北京区管","内部","限天津起飞KALBA全部方向 5分钟一架","军事活动","201810181707 ","201810181730 ","201810181900 "
"北京区管","内部","限天津起飞KALBA全部方向沈阳区域 15分钟一架","军事活动","201810181720 ","201810181730 ","201810181900 "
"北京区管","内部","限北京落地TZH全部方向 30分钟一架(备注：总量45)","机场原因","201810181845 ","201810182200 ","201810182359 "
"北京区管","内部","限北京落地ISGOD全部方向 30分钟一架(备注：总量45)","机场原因","201810181845 ","201810182200 ","201810182359 "
"北京区管","内部","限天津起飞LADIX全部方向上海区域,郑州区域,太原区域 禁航,太原落地不受限","军事活动","201810182254 ","201810182255 ","201810182325 "
"北京区管","内部","限天津起飞LADIX全部方向上海区域,郑州区域,太原区域 禁航","军事活动","201810182254 ","201810182256 ","201810182325 "
"北京区管","内部","限北京,南苑起飞RENOB全部方向R343航路 S0840禁用(备注：原FL084改FL098放行)","军事活动","201810190711 ","201810190711 ","201810192359 "
"内部","北京区管","限北京,南苑落地KM全部方向 S0450含以下","航班时刻","201810190656 ","201810190730 ","201810190930 "
"北京区管","内部","限天津起飞KALBA全部方向 起飞申请","军事活动","201810190739 ","201810190800 ","201810191116 "
"北京区管","内部","限天津,石家庄,南苑起飞PANKI全部方向 10分钟一架(备注：济南区域0690A)","军事活动","201810190814 ","201810190828 ","201810190955 "
"北京区管","内部","限天津起飞LADIX全部方向太原区域 100公里一架","军事活动","201810190748 ","201810190830 ","201810191600 "
"北京区管","内部","限天津起飞LADIX全部方向上海区域,郑州区域 70公里一架","军事活动","201810190748 ","201810190830 ","201810191500 "
"北京区管","内部","限石家庄,南苑起飞PANKI全部方向 10分钟一架","军事活动","201810190739 ","201810190955 ","201810191730 "
"北京区管","内部","限天津起飞LADIX全部方向上海区域,郑州区域 70公里一架","军事活动","201810190748 ","201810190955 ","201810191500 "
"北京区管","内部","限ISGOD全部方向沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810190648 ","201810191030 ","201810191330 "
"北京区管","内部","限天津起飞KALBA全部方向 15分钟一架","军事活动","201810191114 ","201810191120 ","201810191406 "
"北京区管","内部","限ISGOD全部方向沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810190648 ","201810191330 ","201810191530 "
"北京区管","内部","限石家庄,南苑起飞PANKI全部方向 15分钟一架","军事活动","201810190739 ","201810191510 ","201810191730 "
"内部","北京区管","限包头,呼和浩特,鄂尔多斯起飞SQ全部方向上海区域,郑州区域,广州区域 20分钟一架","军事活动","201810191556 ","201810191556 ","201810191930 "
"内部","北京区管","限包头,呼和浩特,鄂尔多斯起飞TODAM全部方向 20分钟一架","军事活动","201810191556 ","201810191556 ","201810191900 "
"内部","北京区管","限石家庄起飞PIGAN全部方向 100公里一架","军事活动","201810191556 ","201810191556 ","201810191900 "
"内部","北京区管","限包头,呼和浩特,鄂尔多斯起飞TODAM全部方向上海区域,郑州区域,广州区域 20分钟一架","军事活动","201810191556 ","201810191556 ","201810191900 "
"内部","北京区管","限包头,呼和浩特,鄂尔多斯起飞SQ全部方向 20分钟一架","军事活动","201810191556 ","201810191556 ","201810191930 "
"内部","北京区管","限石家庄起飞SQ全部方向 30分钟一架","军事活动","201810191556 ","201810191556 ","201810191930 "
"内部","北京区管","限鄂尔多斯,呼和浩特,包头起飞SQ全部方向上海区域,郑州区域 20分钟一架","军事活动","201810191556 ","201810191556 ","201810191900 "
"内部","北京区管","限PIGAN全部方向 S0660含以下","军事活动","201810191532 ","201810191600 ","201810192359 "
"内部","北京区管","限石家庄,天津起飞PIGAN全部方向 S0660含以下","军事活动","201810191532 ","201810191600 ","201810192358 "
"北京区管","内部","限北京落地TZH全部方向 30分钟一架(备注：总量45)","机场原因","201810191823 ","201810192200 ","201810192358 "
"北京区管","内部","限北京落地ISGOD全部方向 30分钟一架(备注：总量45)","机场原因","201810191823 ","201810192200 ","201810192358 "
"内部","北京区管","限石家庄,天津起飞EXUMI全部方向 1分钟一架","军事活动","201810192214 ","201810192214 ","201810192359 "
"内部","北京区管","限PIGAN全部方向 100公里一架,长治、大同、临汾、吕梁、五台山、运城、太原落地不受限(备注：飞越太原区域)","军事活动","201810192122 ","201810200700 ","201810201200 "
"内部","北京区管","限PIGAN全部方向太原区域 100公里一架,长治、大同、临汾、吕梁、五台山、运城、太原落地不受限(备注：飞越太原区域)","军事活动","201810192122 ","201810200700 ","201810201200 "
"内部","北京区管","限EXUMI全部方向 100公里一架,长治、大同、临汾、吕梁、五台山、运城、太原落地不受限(备注：飞越太原区域)","军事活动","201810192122 ","201810200710 ","201810201210 "
"内部","北京区管","限天津,石家庄起飞EXUMI全部方向 100公里一架,长治、大同、临汾、吕梁、五台山、运城、太原落地不受限(备注：过PIGAN飞越太原区域)","军事活动","201810202122 ","201810200710 ","201810201010 "
"内部","北京区管","限石家庄,天津起飞PIGAN全部方向 S0660含以下","军事活动","201810200727 ","201810200727 ","201810202358 "
"内部","北京区管","限KM全部方向 S0450含以下,天津落地不受限(备注：天津除外)","其他","201810200648 ","201810200730 ","201810200930 "
"内部","北京区管","限KM全部方向只用S0450,天津落地不受限(备注：天津除外)","其他","201810200648 ","201810200730 ","201810200930 "
"内部","北京区管","限KM全部方向只用S0450(备注：天津除外，早出港高峰)","其他","201810200719 ","201810200730 ","201810200930 "
"北京区管","内部","限天津起飞KALBA全部方向 15分钟一架","军事活动","201810200747 ","201810200800 ","201810201544 "
"北京区管","内部","限天津起飞LADIX全部方向上海区域,郑州区域 70公里一架","军事活动","201810200750 ","201810200830 ","201810201200 "
"北京区管","内部","限ISGOD全部方向沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810200635 ","201810201030 ","201810201330 "
"内部","北京区管","限天津起飞LADIX全部方向上海区域 100公里一架","军事活动","201810201200 ","201810201200 ","201810201730 "
"内部","北京区管","限鄂尔多斯,呼和浩特,包头起飞TODAM,P294全部方向 100公里一架","军事活动","201810201228 ","201810201228 ","201810202359 "
"北京区管","内部","限太原起飞SQ全部方向 8分钟一架(备注：太原限)","军事活动","201810201302 ","201810201302 ","201810202200 "
"北京区管","内部","限ISGOD全部方向沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810200635 ","201810201330 ","201810201530 "
"北京区管","内部","限天津起飞KALBA全部方向青岛区域,大连区域 15分钟一架","军事活动","201810201544 ","201810201544 ","201810201700 "
"北京区管","内部","限北京落地TZH全部方向 30分钟一架(备注：总量45)","机场原因","201810201839 ","201810202200 ","201810202358 "
"北京区管","内部","限北京落地ISGOD全部方向 30分钟一架(备注：总量45)","机场原因","201810201839 ","201810202200 ","201810202358 "
"内部","北京区管","限PIGAN全部方向 S0660含以下","航班时刻","201810210744 ","201810210800 ","201810212200 "
"北京区管","内部","限ISGOD全部方向沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810210646 ","201810211030 ","201810211330 "
"北京区管","内部","限ISGOD全部方向沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810210646 ","201810211330 ","201810211530 "
"北京区管","内部","限南苑,天津落地ISGOD全部方向 30分钟一架 60分钟2架,最小间隔15分钟","航班时刻","201810211803 ","201810212000 ","201810212200 "
"北京区管","内部","限北京落地ISGOD全部方向 30分钟一架(备注：总量45)","机场原因","201810211829 ","201810212200 ","201810212359 "
"北京区管","内部","限北京落地TZH全部方向 30分钟一架(备注：总量45)","机场原因","201810211829 ","201810212200 ","201810212359 "
"北京区管","内部","限石家庄起飞PIGAN全部方向 80公里一架","军事活动","201810212338 ","201810212338 ","201810222359 "
"北京区管","内部","限石家庄起飞EXUMI全部方向 50公里一架","军事活动","201810212339 ","201810212339 ","201810222359 "
"内部","北京区管","限天津起飞PIGAN全部方向 80公里一架(备注：太原限)","航班时刻","201810212306 ","201810220730 ","201810220930 "
"内部","北京区管","限北京,南苑落地KM全部方向 S0450含以下","军事活动","201810220719 ","201810220730 ","201810220930 "
"北京区管","内部","限天津起飞LADIX全部方向太原区域 80公里一架(备注：太原限)","航班时刻","201810222306 ","201810220730 ","201810220930 "
"北京区管","内部","限石家庄起飞PIGAN全部方向 80公里一架(备注：太原限 已通知石家庄)","航班时刻","201810212312 ","201810220730 ","201810220930 "
"内部","北京区管","限PIGAN全部方向 S0660含以下","航班时刻","201810220741 ","201810220800 ","201810222200 "
"北京区管","内部","限南苑,北京起飞LADIX全部方向青岛区域,大连区域 5分钟一架","军事活动","201810220724 ","201810220815 ","201810220858 "
"北京区管","内部","限北京,南苑起飞东营落地LADIX全部方向 起飞申请","军事活动","201810220724 ","201810220815 ","201810221700 "
"北京区管","内部","限天津起飞KALBA全部方向 15分钟一架","军事活动","201810220724 ","201810220815 ","201810221700 "
"北京区管","内部","限南苑,北京起飞TONIL全部方向青岛区域,大连区域 5分钟一架","军事活动","201810220858 ","201810220858 ","201810221700 "
"内部","北京区管","限PIGAN全部方向 80公里一架,太原落地不受限","军事活动","201810221029 ","201810221029 ","201810221700 "
"北京区管","内部","限ISGOD全部方向沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810220707 ","201810221030 ","201810221330 "
"北京区管","内部","限天津,石家庄,南苑起飞PANKI全部方向 7分钟一架(备注：济南限63含以上)","军事活动","201810221110 ","201810221130 ","201810221730 "
"北京区管","内部","限ISGOD全部方向沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810220707 ","201810221330 ","201810221530 "
"内部","北京区管","限鄂尔多斯,呼和浩特,包头起飞SQ全部方向 100公里一架","军事活动","201810221400 ","201810221400 ","201810221730 "
"北京区管","内部","限天津起飞LADIX全部方向郑州区域,太原区域 70公里一架","天气原因","201810221720 ","201810221720 ","201810221820 "
"北京区管","内部","限天津起飞LADIX全部方向郑州区域,太原区域 10分钟一架","天气原因","201810221816 ","201810221820 ","201810221912 "
"北京区管","内部","限石家庄起飞PANKI全部方向 15分钟一架","天气原因","201810221948 ","201810222110 ","201810222231 "
"北京区管","内部","限石家庄起飞PIGAN全部方向 15分钟一架","天气原因","201810221948 ","201810222110 ","201810222320 "
"北京区管","内部","限北京落地ISGOD全部方向 30分钟一架(备注：总量45)","机场原因","201810221815 ","201810222200 ","201810230200 "
"北京区管","内部","限北京落地TZH全部方向 30分钟一架(备注：总量45)","机场原因","201810221815 ","201810222200 ","201810230200 "
"北京区管","内部","限天津起飞LADIX全部方向太原区域 100公里一架,太原落地不受限(备注：太原限制)","航班时刻","201810222216 ","201810230730 ","201810230930 "
"北京区管","内部","限石家庄起飞PIGAN全部方向 100公里一架,太原落地不受限(备注：太原限制)","航班时刻","201810222216 ","201810230730 ","201810230930 "
"北京区管","内部","限南苑,北京起飞RENOB全部方向 S0980,S0840禁用,长沙、武汉落地不受限(备注：京广分流也受限，上不去等待)","军事活动","201810232313 ","201810230730 ","201810230830 "
"北京区管","内部","限石家庄起飞PIGAN全部方向 100公里一架(备注：太原限制)","军事活动","201810222216 ","201810230730 ","201810230930 "
"北京区管","内部","限鄂尔多斯,呼和浩特,包头起飞SQ全部方向 20分钟一架(备注：太原限呼和低空)","军事活动","201810222337 ","201810230800 ","201810232000 "
"北京区管","内部","限鄂尔多斯,呼和浩特,包头起飞郑州落地SQ全部方向 20分钟一架(备注：太原限呼和低空)","军事活动","201810222337 ","201810230800 ","201810232000 "
"北京区管","内部","限石家庄,南苑起飞PANKI全部方向 15分钟一架","军事活动","201810230804 ","201810230800 ","201810231145 "
"北京区管","内部","限鄂尔多斯,二连浩特,呼和浩特,包头,乌兰察布起飞郑州落地SQ全部方向 20分钟一架(备注：太原限呼和低空)","军事活动","201810222337 ","201810230801 ","201810232000 "
"北京区管","内部","限天津起飞KALBA全部方向 15分钟一架","军事活动","201810230804 ","201810230830 ","201810231500 "
"北京区管","内部","限北京起飞LADIX全部方向只用S0950(备注：专机)","军事活动","201810230812 ","201810230900 ","201810230930 "
"北京区管","内部","限北京起飞LADIX全部方向济南区域只用S0950(备注：专机)","军事活动","201810230812 ","201810230900 ","201810230930 "
"北京区管","内部","限石家庄起飞PIGAN全部方向 80公里一架(备注：太原限制)","军事活动","201810230909 ","201810230930 ","201810231230 "
"上海","北京区管","梅县,汕头,福州,晋江,厦门落地出P240使用S0810含以上 8分钟一架 15分钟2架,最小间隔40公里(备注：常规 国际不限)","军事活动","201810161920 ","201810170730 ","201810170920 "
"上海","北京区管","出FYG江苏省机场 S0750含以下","军事活动","201810170708 ","201810170745 ","201810171628 "
"上海","北京区管","南昌,景德镇,九江,武夷山,宜春落地出P240 S0750含以下(备注：三清山（上饶）、三明、江西省)","军事活动","201810170708 ","201810170745 ","201810172359 "
"上海","北京区管","安庆,黄山,合肥,池州落地出P240 S0750含以下(备注：安徽省低高度，塔台9500放行)","军事活动","201810170720 ","201810170745 ","201810172359 "
"上海","北京区管","义乌,温州,武夷山,黄岩,景德镇落地出FYG S0750含以下","军事活动","201810170718 ","201810170745 ","201810170748 "
"上海","北京区管","宜春,武夷山,九江,景德镇,南昌落地出P240 S0750含以下,济南起飞不受限(备注：三清山（上饶）、三明、江西省，塔台按9500放行)","军事活动","201810170708 ","201810170745 ","201810170750 "
"上海","北京区管","日照落地出FYG S0750含以下","军事活动","201810170708 ","201810170745 ","201810171628 "
"上海","北京区管","出P240只用S0950,石家庄、天津、济南起飞不受限(备注：使用8900米40KM 航路结构 常规)","其他","201810161920 ","201810170800 ","201810172358 "
"上海","北京区管","舟山,温州,宁波,黄岩落地出UDINO 30分钟一架","军事活动","201810172307 ","201810170800 ","201810171413 "
"上海","北京区管","义乌,无锡,南通,南京,衢州,杭州落地出UDINO只用S0950,石家庄、天津、济南起飞不受限(备注：8900 航路结构 常规)","其他","201810161920 ","201810170800 ","201810172330 "
"上海","北京区管","浦东落地出FYG S1070含以下","军事活动","201810170801 ","201810170801 ","201810171653 "
"上海","北京区管","虹桥落地出FYG S0890含以下","军事活动","201810170801 ","201810170801 ","201810171653 "
"上海","北京区管","杭州落地出FYG S0890含以下(备注：常规 航路结构)","其他","201810171512 ","201810170830 ","201810172330 "
"上海","北京区管","出FYG S1070禁用,浦东、虹桥落地不受限","军事活动","201810170920 ","201810170920 ","201810171020 "
"上海","北京区管","虹桥,浦东落地出FYG S0890含以下","军事活动","201810170920 ","201810170920 ","201810170950 "
"上海","北京区管","兰州,西宁落地出FYG 12分钟一架(备注：转西安)","军事活动","201810170818 ","201810171000 ","201810171300 "
"上海","北京区管","天津,石家庄,南苑起飞出P240,UDINO上海区域 10分钟一架(备注：齐河活动)","军事活动","201810171144 ","201810171144 ","201810171938 "
"上海","北京区管","杭州落地出FYG S0750含以下","军事活动","201810171108 ","201810171230 ","201810171512 "
"上海","北京区管","杭州,浦东落地出FYG S0750含以下","军事活动","201810171108 ","201810171230 ","201810172359 "
"上海","北京区管","杭州落地出UDINO 10分钟一架","军事活动","201810171111 ","201810171240 ","201810171512 "
"上海","北京区管","浦东落地出FYG 75公里一架","军事活动","201810171108 ","201810171300 ","201810171500 "
"上海","北京区管","浦东落地出FYG B208航路 150公里一架,银川、兰州、西宁、郑州、南阳、广元、西安、襄樊、十堰起飞不受限(备注：转C04)","军事活动","201810171114 ","201810171300 ","201810171500 "
"上海","北京区管","日照,盐城,徐州,淮安,连云港落地出FYG S0750含以下","军事活动","201810171627 ","201810171627 ","201810171650 "
"上海","北京区管","虹桥落地出UDINO 15分钟一架(备注：高低合算)","航班时刻","201810171745 ","201810172130 ","201810172358 "
"上海","北京区管","浦东落地出FYG S1070含以下(备注：常规 三时段)","航班时刻","201810182050 ","201810180730 ","201810182330 "
"上海","北京区管","虹桥落地出FYG S0890含以下(备注：常规 三时段)","航班时刻","201810182050 ","201810180730 ","201810182330 "
"上海","北京区管","梅县,汕头,福州,晋江,厦门落地出P240使用S0810含以上 8分钟一架 15分钟2架,最小间隔40公里(备注：常规 国际不限)","军事活动","201810171920 ","201810180730 ","201810180920 "
"上海","北京区管","出P181只用S0950,石家庄、天津、济南起飞不受限(备注：使用8900米40KM 航路结构 常规)","其他","201810171920 ","201810180800 ","201810182358 "
"上海","北京区管","日照,淮安,徐州,盐城,连云港落地出FYG S0750含以下","军事活动","201810180701 ","201810180800 ","201810181821 "
"上海","北京区管","安庆,黄山,合肥,池州落地出P240 S0750含以下(备注：安徽省低高度，塔台0950放行)","军事活动","201810180701 ","201810180800 ","201810182359 "
"上海","北京区管","义乌,无锡,南通,南京,衢州,杭州落地出UDINO只用S0950,石家庄、天津、济南起飞不受限(备注：8900 航路结构 常规)","其他","201810171920 ","201810180800 ","201810182330 "
"上海","北京区管","安庆,黄山,合肥,池州落地出P240 S0950含以下(备注：安徽省低高度)","军事活动","201810180701 ","201810180800 ","201810181821 "
"上海","北京区管","出FYG江苏省机场 S0750含以下","军事活动","201810180803 ","201810180803 ","201810181821 "
"上海","北京区管","虹桥落地出FYG S0890含以下","军事活动","201810180822 ","201810180821 ","201810181828 "
"上海","北京区管","浦东落地出FYG S1070含以下","军事活动","201810180823 ","201810180823 ","201810181828 "
"上海","北京区管","杭州落地出FYG S0890含以下(备注：常规 航路结构)","其他","201810171512 ","201810180830 ","201810182330 "
"上海","北京区管","杭州落地出FYG S0750含以下","军事活动","201810180901 ","201810180901 ","201810181821 "
"上海","北京区管","北京起飞出P240,UDINO只用S0950(备注：内部E05)","军事活动","201810180903 ","201810180903 ","201810181250 "
"上海","北京区管","出FYG S1070禁用","军事活动","201810180928 ","201810180930 ","201810181200 "
"上海","北京区管","盐城,扬州,徐州,无锡,虹桥,淮安,南通,南京,连云港,常州落地出UDINO S0890含以下","军事活动","201810180917 ","201810180950 ","201810181108 "
"上海","北京区管","出UDINO S1070,S1010,S0950禁用","军事活动","201810180917 ","201810180950 ","201810181150 "
"上海","北京区管","出UDINO S1130禁用","军事活动","201810181016 ","201810181016 ","201810181115 "
